_id,link,name,date,liked,review,isDead
66612c617ec0f3f056653506,https://chapmanganato.to/manga-yz1001608/chapter-7,The_banished_noble_uses_the_trash_skill__ancient_summoning__to_summon_heroes_and_bring_life_to_the_borderlands__when_i_summoned_the_heroes__they_adored_me__so_they_made_my_territory_the_strongest,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534cc,https://www.asurascans.com/the-book-of-lagier-chapter-35/,The_book_of_lagier,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653553,https://readmanganato.com/manga-ex981880/chapter-42.1,The_child_of_light,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534a4,https://asura.gg/the-constellation-that-returned-from-hell-chapter-108/,The_constellation_that_returned_from_hell,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653507,https://mangaclash.com/manga/the-counts-youngest-son-is-a-player/chapter-46/,The_counts_youngest_son_is_a_player,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653508,https://mangakakalot.com/chapter/tu937340/chapter_18,The_crafty_mage_frontier_settling_made_easy,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653509,https://asuratoon.com/1908287720-the-crown-prince-that-sells-medicine-chapter-26/,The_crown_prince_that_sells_medicine,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534a5,https://chapmanganato.to/manga-po993271/chapter-54,The_daily_life_of_a_middle_aged_online_shopper_in_another_world,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534a3,https://asuratoon.com/3619099433-the-dark-mages-return-to-enlistment-chapter-43/,The_dark_mages_return_to_enlistment,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534a6,https://readmanganato.com/manga-ly989281/chapter-33,The_dark_magician_transmigrates_after_66666_years,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534a7,https://readmanganato.com/manga-be979313/chapter-27,The_death_mage_who_doesnt_want_a_fourth_time,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665350a,https://reaperscans.fr/serie/the-demon-prince-goes-to-the-academy/chapitre-45/,The_demon_prince_goes_to_the_academy,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665357a,https://readmanganato.com/manga-gs983501/chapter-108,The_descent_of_the_demonic_master,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534a8,https://chapmanganato.com/manga-if986340/chapter-28,The_executed_sage_is_reincarnated_as_a_lich_and_starts_an_all_out_war,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534a9,https://www.mangaread.org/manga/the-exiled-reincarnated-heavy-knight-is-unrivaled-in-game-knowledge/chapter-79/,The_exiled_reincarnated_heavy_knight_is_unrivaled_in_game_knowledge,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665350b,https://asuratoon.com/0435219386-the-extra-is-too-strong-chapter-43/,The_extra_is_too_strong,2024-06-05T22:00:00.000Z,false,0,false
